"STARTUP_ID","ORDER_ID","COUNTRY","REGION","PROFILE_CREATED","PROFILE_CREATION_DATE","CLOUD_USAGE","CLOUD","USAGE_COMPLETION_DATE","CASE_STUDY","CASE_STUDY_LAST_UPDATE_DATE","REF_ARCH","REF_ARCH_FILE_COUNT","REF_ARCH_WORKLOAD","REF_ARCH_COMMENTS","REF_ARCH_LAST_UPDATE_DATE","INTEGRATION_STRATEGY","IS_SOLUTION_FLAG","IS_SOLUTION","IS_INTEGRATION_FLAG","IS_DATE","ELEVATOR_PITCH","ELEVATOR_PITCH_LAST_UPDATE_DATE","VECTOR_LOGO","LOGO_FILE_COUNT","VECTOR_LOGO_LAST_UPDATE_DATE","PK_USAGE","PROMOTION_KIT_FLAG","MAIL_SENT","MAIL_SENT_DATE","NS_INTERNAL_ID","LAST_UPDATE_DATE","MC_COMPLETE_STATUS"
1684,3763,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,90566,01-JAN-70,"N"
722,2801,"United States of America","NAS","Complete",12-AUG-19,835.3958,"Complete",20-DEC-19,"Complete",27-MAY-20,"Complete",1,"Test Development Environment ,Production Environment (Customer Facing)","Close to adding Production Environment (customer facing)",27-MAY-20,"Complete","No","","Yes",27-MAY-20,"Complete",27-MAY-20,"Complete",2,27-MAY-20,"Complete","Yes","Y",27-MAY-20,20468,27-MAY-20,"Y"
29562,12228,"Ethiopia","EMEA","Complete",02-MAR-22,253.598446796,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,741429,02-MAR-22,"N"
3096,6268,"Germany","EMEA","Complete",16-JUL-20,1749.934795226,"Complete",13-SEP-20,"Complete",03-AUG-20,"Complete",1,"Test Development Environment,Backup Existing Environment,Production Environment (Customer Facing),Production Environment (Internal Facing)","null",03-AUG-20,"Complete","No","","Yes",06-AUG-20,"Complete",25-AUG-20,"Complete",2,03-AUG-20,"Complete","Yes","Y",07-OCT-20,237247,04-AUG-21,"Y"
20085,8109,"India","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,437841,01-JAN-70,"N"
1280,3339,"Brazil","LAD","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,11472,01-JAN-70,"N"
4537,7203,"Argentina","LAD","Complete",11-DEC-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,352885,11-DEC-20,"N"
681,2761,"India","JAPAC","Complete",16-JUN-20,83042.93715266441377,"Complete",12-SEP-19,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,20421,16-JUN-20,"N"
20931,8459,"Canada","NAS","Complete",28-MAY-21,189.238319978,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,487424,28-MAY-21,"N"
26237,11126,"United States of America","NAS","Complete",26-NOV-21,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,647137,26-NOV-21,"N"
4822,7348,"United States of America","NAS","Complete",24-DEC-20,28314.393520443,"Complete",27-JUL-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,374947,29-JUL-21,"N"
944,3003,"United Kingdom","EMEA","Complete",20-SEP-19,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,23437,20-SEP-19,"N"
31030,12528,"United States of America","NAS","Complete",27-APR-22,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,834799,27-APR-22,"N"
105,2504,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,7783,01-JAN-70,"N"
1871,3949,"United States of America","NAS","Complete",21-JAN-21,12383.229525971,"Complete",23-NOV-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,114040,21-JAN-21,"N"
32403,12927,"Costa Rica","LAD","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,920490,01-JAN-70,"N"
981,3040,"United States of America","NAS","Complete",30-SEP-19,6511.411729951,"Complete",14-JAN-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,24340,30-SEP-19,"N"
630,2709,"United States of America","NAS","Complete",21-AUG-19,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,2316,21-AUG-19,"N"
1503,3582,"Germany","EMEA","Complete",11-DEC-19,40.43427496,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,48300,11-DEC-19,"N"
3838,6773,"India","JAPAC","Complete",07-OCT-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,299825,07-OCT-20,"N"
1884,3959,"France","EMEA","Complete",13-FEB-20,2261.50157828,"Complete",05-JUL-20,"Complete",28-APR-20,"Complete",1,"All-In Production Environment","",15-APR-20,"Complete","No","","Yes",31-MAR-20,"Complete",03-APR-20,"Complete",3,27-MAR-20,"Complete","Yes","Y",13-JUL-20,113119,13-JUL-20,"Y"
1771,3848,"United States of America","NAS","Complete",25-JAN-20,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,101426,25-JAN-20,"N"
28010,11628,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,698997,01-JAN-70,"N"
2946,6144,"United Arab Emirates","EMEA","Complete",22-JUL-20,2901.109937505,"Complete",04-DEC-20,"Complete",15-FEB-21,"Complete",1,"Production Environment (Customer Facing),Test Development Environment","null",15-FEB-21,"Complete","Yes","All our solutions are hosted on OCI.","Yes",15-FEB-21,"Complete",15-FEB-21,"Complete",1,15-FEB-21,"Complete","No","Y",16-FEB-21,221932,16-FEB-21,"Y"
31015,12524,"United Kingdom","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,834901,01-JAN-70,"N"
2654,5864,"Chile","LAD","Complete",13-JUN-20,1057.148758325,"Complete",16-APR-21,"Complete",05-JAN-21,"Complete",1,"Test Development Environment,Backup Existing Environment,Production Environment (Customer Facing)","null",28-DEC-20,"Complete","No","","Yes",22-DEC-20,"Complete",22-DEC-20,"Complete",2,23-DEC-20,"Complete","Yes","Y",22-APR-21,198707,22-APR-21,"Y"
19947,8076,"United States of America","NAS","Complete",14-APR-21,7119.344843104,"Complete",12-JUL-21,"Complete",11-APR-22,"Complete",1,"Production Environment (Customer Facing),Production Environment (Internal Facing)","null",24-SEP-21,"Complete","Yes","Yes, our current solution integrates with Oracle Cloud Infrastructure.","Yes",26-AUG-21,"Complete",29-APR-22,"Complete",2,01-OCT-21,"Complete","No","Y",29-APR-22,432524,29-APR-22,"Y"
22607,9103,"India","JAPAC","Incomplete",,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,556207,01-JAN-70,"N"
925,2985,"South Africa","EMEA","Incomplete",,0.0000000002195,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,23271,01-JAN-70,"N"
1192,3251,"Iceland","EMEA","Complete",25-OCT-19,14103.053005467,"Complete",05-FEB-20,"Complete",18-APR-20,"Incomplete",,"","",,"Complete","No","","Yes",18-APR-20,"Incomplete",,"Complete",2,20-APR-20,"Complete","No","",,40545,20-APR-20,"N"
20143,8128,"India","JAPAC","Complete",30-MAR-21,262.38145065656574,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,439153,30-MAR-21,"N"
5219,7630,"Singapore","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,397422,01-JAN-70,"N"
3627,6641,"Argentina","LAD","Complete",14-SEP-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,277971,14-SEP-20,"N"
5203,7620,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,396405,01-JAN-70,"N"
3447,6500,"South Africa","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,263437,01-JAN-70,"N"
22944,9242,"United States of America","NAS","Complete",23-SEP-21,777.636220884,"Complete",30-APR-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,579704,02-MAY-22,"N"
4268,7043,"India","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,331365,01-JAN-70,"N"
26833,11236,"Brazil","LAD","Incomplete",,203.5389170182,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,664722,01-JAN-70,"N"
29809,12295,"Germany","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,755558,01-JAN-70,"N"
20775,8408,"Brazil","LAD","Complete",22-MAY-21,4267.056728714,"Complete",21-JUL-21,"Incomplete",,"Complete",1,"Production Environment (Internal Facing)","null",19-MAY-22,"Complete","Yes","'New deep learning models training' is a very important process of our solution and is currently integrated with Oracle cloud.","Yes",19-MAY-22,"Incomplete",,"Complete",2,23-MAY-22,"Complete","No","",,480003,23-MAY-22,"N"
31209,12584,"India","JAPAC","Incomplete",,32.90895858634,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,850044,01-JAN-70,"N"
226,2605,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,4478,01-JAN-70,"N"
3845,6777,"India","JAPAC","Complete",06-OCT-20,1044.066542457,"Complete",06-SEP-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,300961,08-SEP-21,"N"
31175,12578,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,847833,01-JAN-70,"N"
4056,6931,"Poland","EMEA","Complete",27-OCT-20,0,"Incomplete",,"Complete",16-NOV-20,"Complete",1,"All-In Production Environment","null",28-OCT-20,"Complete","No","","Yes",06-NOV-20,"Complete",06-NOV-20,"Complete",2,28-OCT-20,"Incomplete","No","",,315235,16-NOV-20,"N"
20215,8165,"Romania","EMEA","Complete",12-APR-21,357.436667833,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,446196,12-APR-21,"N"
28389,11886,"Brazil","LAD","Complete",03-FEB-22,226.181536949,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,703810,03-FEB-22,"N"
4141,6991,"India","JAPAC","Complete",03-NOV-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,323132,03-NOV-20,"N"
20664,8361,"United Kingdom","EMEA","Complete",12-MAY-21,102.876343043,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,455866,12-MAY-21,"N"
2061,4140,"Estonia","EMEA","Complete",02-APR-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,139376,02-APR-20,"N"
29994,12323,"United States of America","NAS","Complete",17-MAR-22,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,779510,17-MAR-22,"N"
30457,12403,"United States of America","NAS","Complete",11-APR-22,1084.199570263,"Complete",21-MAY-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,792622,23-MAY-22,"N"
5016,7451,"United Kingdom","EMEA","Complete",13-JAN-21,1383.305436222,"Complete",31-AUG-21,"Complete",25-MAY-22,"Complete",1,"Test Development Environment,Production Environment (Internal Facing)","null",24-MAY-22,"Complete","Yes","Our product architecture has deep integration with Oracle AI Language, which is the heart of our product capability.","Yes",24-MAY-22,"Complete",24-MAY-22,"Complete",1,24-MAY-22,"Complete","No","Y",25-MAY-22,382017,25-MAY-22,"Y"
2908,6105,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,203316,01-JAN-70,"N"
30920,12506,"Hong Kong, Special Administrative Region of China","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,824078,01-JAN-70,"N"
633,2710,"United Kingdom","EMEA","Complete",01-AUG-19,0.00000000049,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,2321,01-AUG-19,"N"
21921,8923,"Saudi Arabia","EMEA","Incomplete",,500.366516995916,"Complete",28-JUN-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,538918,30-JUN-22,"N"
28851,11951,"South Africa","EMEA","Complete",15-FEB-22,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,719256,15-FEB-22,"N"
3982,6861,"United States of America","NAS","Complete",19-OCT-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,11543,19-OCT-20,"N"
926,2986,"United States of America","NAS","Complete",12-SEP-19,8468.7877613826,"Complete",05-DEC-19,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,23289,12-SEP-19,"N"
4922,7420,"India","JAPAC","Incomplete",,305.596911439,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,377557,01-JAN-70,"N"
31111,12552,"United States of America","NAS","Complete",02-MAY-22,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,628688,02-MAY-22,"N"
29040,11966,"South Africa","EMEA","Incomplete",,50.918938046,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,727893,01-JAN-70,"N"
20084,8108,"India","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,437840,01-JAN-70,"N"
31126,12560,"Ireland","EMEA","Complete",02-MAY-22,1.2382102922,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,841527,02-MAY-22,"N"
283,2662,"United Kingdom","EMEA","Incomplete",,3173.9252351661225,"Complete",14-OCT-19,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,19142,05-JUN-21,"N"
19815,8039,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,421975,01-JAN-70,"N"
1988,4066,"United States of America","NAS","Complete",08-MAR-20,4762.231703309,"Complete",07-SEP-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,130644,08-MAR-20,"N"
3644,6648,"Romania","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,205073,01-JAN-70,"N"
1948,4026,"Brazil","LAD","Incomplete",,1325.89540449619,"Complete",31-OCT-21,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,125071,08-NOV-21,"N"
31253,12593,"Czech Republic","EMEA","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,851153,01-JAN-70,"N"
23161,9333,"United Kingdom","EMEA","Complete",06-OCT-21,1009.178928725,"Complete",19-APR-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,589244,21-APR-22,"N"
2834,6030,"India","JAPAC","Incomplete",,646.500754829,"Complete",21-MAY-22,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,101433,23-MAY-22,"N"
4058,6932,"Belgium","EMEA","Complete",25-NOV-20,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,316942,25-NOV-20,"N"
21334,8618,"Brazil","LAD","Complete",10-AUG-21,659.897747427223,"Complete",05-JUN-22,"Complete",26-OCT-21,"Complete",1,"Test Development Environment,Production Environment (Customer Facing)","null",26-OCT-21,"Complete","No","","No",26-OCT-21,"Complete",26-OCT-21,"Complete",2,26-OCT-21,"Complete","No","Y",07-JUN-22,508809,07-JUN-22,"Y"
2334,5568,"United States of America","NAS","Complete",27-APR-20,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,160258,27-APR-20,"N"
21925,8926,"Brazil","LAD","Complete",06-AUG-21,61.090978052,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,538922,06-AUG-21,"N"
23359,9461,"United States of America","NAS","Incomplete",,68.256081901,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,595028,01-JAN-70,"N"
20205,8162,"Singapore","JAPAC","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,446208,01-JAN-70,"N"
27103,11314,"United States of America","NAS","Complete",28-DEC-21,70.029,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Complete","No","Planned","Yes",10-FEB-22,"Incomplete",,"Complete",1,10-FEB-22,"Incomplete","No","",,669532,10-FEB-22,"N"
1390,3469,"Singapore","JAPAC","Complete",19-SEP-20,2329.123979619,"Complete",19-DEC-20,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Complete","No","",,66322,19-SEP-20,"N"
3694,6688,"United States of America","NAS","Complete",22-SEP-20,0,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,287803,22-SEP-20,"N"
32444,12933,"Romania","EMEA","Complete",06-JUL-22,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,922988,06-JUL-22,"N"
4697,7283,"United States of America","NAS","Incomplete",,,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,369217,01-JAN-70,"N"
3003,6182,"United States of America","NAS","Complete",09-DEC-20,541.092336599,"Complete",31-MAY-22,"Complete",22-MAR-22,"Complete",1,"Production Environment (Internal Facing),Production Environment (Customer Facing)","null",18-MAR-22,"Complete","Yes","Yes we are currently at the stage where we can do testing, research and development through oracle.","Yes",18-MAR-22,"Complete",09-DEC-20,"Complete",1,09-DEC-20,"Complete","No","Y",02-JUN-22,226290,02-JUN-22,"Y"
2126,4204,"Saudi Arabia","EMEA","Complete",19-MAR-20,17.512550654,"Incomplete",,"Incomplete",,"Incomplete",,"","",,"Incomplete","","","",,"Incomplete",,"Incomplete",,,"Incomplete","No","",,142751,19-MAR-20,"N"
