"ORDER_ID","STARTUP_ID","COUNTRY","EXTENSION","ENROLLMENT_DATE","NS_INTERNAL_ID","PAYING_CUSTOMER","PAYING_CUSTOMER_DATE","MIGRATION_STAGE","PRODUCTION_STAGE","MENTORSHIP_MILESTONES"
9261,22967,"Brazil","",24-SEP-21,582312,"",,,1,
9262,22971,"United Kingdom","",23-SEP-21,582308,"",,,1,
9263,22972,"United Kingdom","Y",25-SEP-21,582307,"",,,1,
9264,22973,"United Kingdom","",24-SEP-21,582309,"",,,1,
9265,22976,"India","Y",22-SEP-21,582310,"",,,1,
9266,22977,"China","Y",25-SEP-21,582311,"",,,2,
9268,22985,"United States of America","",23-SEP-21,582313,"Y",06-NOV-21,,3,
9270,22987,"United States of America","Y",23-SEP-21,582317,"",,,1,
9272,22990,"United States of America","Y",25-SEP-21,582314,"",,,2,
9273,22991,"United States of America","Y",23-SEP-21,582316,"",,,2,
8621,21342,"Canada","Y",23-JUN-21,529090,"Y",09-OCT-21,,3,
8622,21348,"Hong Kong, Special Administrative Region of China","",23-JUN-21,529089,"",,,1,
8623,21352,"United States of America","Y",23-JUN-21,529092,"",,,1,
8624,21354,"Saudi Arabia","Y",24-JUN-21,529088,"Y",18-NOV-21,,3,
8651,21399,"Ecuador","",25-FEB-21,510718,"",,,1,
10688,25494,"India","",15-NOV-21,638972,"",,,1,
10698,25507,"France","Y",15-NOV-21,617529,"",,,1,
8264,20391,"Argentina","",14-APR-21,454837,"",,,1,
8265,20392,"United States of America","",15-APR-21,454841,"",,,1,
8266,20393,"Colombia","",16-APR-21,454845,"",,,1,
8267,20394,"Argentina","Y",20-APR-21,28311,"",,,1,
8268,20395,"Germany","",23-APR-21,423079,"Y",03-MAY-21,,3,
8269,20397,"Canada","Y",16-APR-21,454842,"Y",10-FEB-22,,3,
8270,20398,"United States of America","",20-APR-21,454852,"",,,1,
8271,20399,"United States of America","Y",20-APR-21,454850,"",,5,1,
8272,20400,"United States of America","",21-APR-21,454855,"",,,1,
8273,20401,"United States of America","",22-APR-21,454857,"",,,1,
8274,20402,"United States of America","",22-APR-21,454858,"",,,1,
8275,20403,"United States of America","Y",22-APR-21,374941,"",,,3,
8276,20404,"Colombia","",23-APR-21,454859,"",,,1,
8277,20405,"Brazil","",23-APR-21,383923,"",,,1,
8279,20408,"Netherlands","",21-APR-21,454854,"",,,1,
8280,20411,"Romania","Y",14-APR-21,454836,"Y",11-SEP-21,,3,
8281,20414,"United Kingdom","",14-APR-21,454835,"",,,1,
8282,20415,"United Kingdom","Y",15-APR-21,454840,"",,,1,
8283,20416,"United Kingdom","",15-APR-21,454838,"",,,1,
8287,20461,"United States of America","",29-MAR-21,461150,"Y",04-SEP-21,,3,
8288,20462,"United States of America","",29-MAR-21,461151,"",,,1,
8289,20463,"Saudi Arabia","Y",26-APR-21,457743,"",,4,3,
11574,27717,"France","",14-JAN-22,687019,"Y",23-MAR-22,,3,
12403,30457,"United States of America","Y",29-MAR-22,792622,"",,,2,
9296,23066,"Estonia","",29-SEP-21,587741,"",,,1,
11575,27718,"United Kingdom","Y",14-JAN-22,687022,"",,,2,
9872,23977,"Israel","",24-OCT-21,611424,"",,,1,
9875,23997,"United Kingdom","",25-OCT-21,831795,"",,,1,
8036,19791,"Israel","Y",07-MAR-21,420665,"",,,2,
8043,19825,"Germany","",09-MAR-21,422778,"",,,1,
8044,19832,"India","",09-MAR-21,422779,"",,,2,
8048,19849,"Canada","Y",10-MAR-21,338328,"",,,1,
8049,19854,"Argentina","Y",09-MAR-21,277362,"",,,1,
8050,19857,"United States of America","Y",10-MAR-21,423584,"",,,2,
8051,19867,"Chile","",10-MAR-21,398224,"",,19,1,
8052,19872,"Poland","Y",10-MAR-21,423585,"Y",23-MAY-21,,3,
8053,19873,"Italy","Y",10-MAR-21,423586,"",,,2,
8054,19877,"Turkey","",10-MAR-21,423582,"",,,3,
8081,19993,"United States of America","Y",18-MAR-21,435126,"",,,1,
8082,19995,"Brazil","",18-MAR-21,435127,"",,,1,
8083,19997,"Indonesia","Y",19-MAR-21,435632,"",,,2,
8084,20001,"Netherlands","",19-MAR-21,435630,"",,,1,
8085,20002,"United Kingdom","",18-MAR-21,250314,"",,,1,
8086,20005,"Canada","",19-MAR-21,435631,"",,,1,
8087,20009,"Argentina","",18-MAR-21,435629,"",,,1,
8088,20013,"Canada","",22-MAR-21,436532,"",,,1,
8089,20018,"Korea, Republic of","",22-MAR-21,436531,"",,,1,
10717,25528,"Israel","",15-NOV-21,638968,"",,,1,
7840,19366,"Honduras","",10-FEB-21,410417,"",,5,1,
7841,19367,"Czech Republic","",18-FEB-21,410401,"",,,1,
7842,19368,"Austria","",19-FEB-21,410402,"",,,1,
7843,19369,"United States of America","",11-FEB-21,410432,"",,,1,
7844,19370,"El Salvador","Y",11-FEB-21,393783,"Y",22-JUN-21,,3,
7845,19371,"United States of America","",13-FEB-21,410473,"",,,1,
7846,19372,"United States of America","Y",13-FEB-21,410453,"Y",09-JAN-22,,3,
7847,19373,"United States of America","Y",13-FEB-21,410475,"",,,2,
7848,19374,"United States of America","",14-FEB-21,410477,"",,,1,
7849,19375,"United States of America","Y",14-FEB-21,410452,"",,,3,
7850,19376,"United States of America","Y",16-FEB-21,410455,"",,,1,
7851,19377,"United States of America","",16-FEB-21,405780,"Y",26-JUN-22,,2,
7852,19378,"United States of America","",16-FEB-21,410442,"",,,1,
7853,19379,"India","",12-FEB-21,410411,"",,,1,
7854,19380,"India","",12-FEB-21,410416,"",,,1,
7855,19381,"India","",12-FEB-21,410412,"",,,1,
7857,19384,"India","",17-FEB-21,410415,"",,,1,
7858,19385,"India","",21-FEB-21,410414,"",,,1,
7859,19386,"Korea, Republic of","Y",22-FEB-21,410413,"",,,1,
7861,19389,"Switzerland","",21-FEB-21,410410,"",,,1,
7863,19392,"Saudi Arabia","Y",12-FEB-21,410403,"Y",02-AUG-21,,3,
9886,24019,"United States of America","",25-OCT-21,831889,"",,,1,
7936,19614,"United States of America","",24-FEB-21,413941,"",,,1,
7937,19615,"Argentina","Y",24-FEB-21,413936,"Y",18-MAY-21,,3,
8069,19925,"United States of America","",09-MAR-21,428924,"",,,1,
8070,19926,"United States of America","",09-MAR-21,428923,"",,,1,
8071,19930,"Brazil","",15-MAR-21,428927,"",,,1,
8072,19935,"Spain","Y",15-MAR-21,428926,"Y",06-JUL-21,,3,
8073,19936,"United Arab Emirates","",16-MAR-21,428723,"",,,1,
8075,19938,"United Kingdom","",15-MAR-21,428928,"",,,1,
8101,20047,"Greece","",22-MAR-21,437238,"",,,1,
8102,20048,"Japan","",22-MAR-21,437237,"",,,1,
8103,20055,"South Africa","",23-MAR-21,437241,"",,,1,
8104,20056,"Azerbaijan","",23-MAR-21,437239,"",,,1,
8105,20066,"United States of America","",23-MAR-21,437240,"",,,1,
8106,20071,"India","",24-MAR-21,437843,"",,,2,
8107,20083,"India","",24-MAR-21,437839,"",,,1,
8108,20084,"India","",24-MAR-21,437840,"",,,1,
8109,20085,"India","",24-MAR-21,437841,"",,,1,
8110,20093,"United Arab Emirates","",24-MAR-21,437842,"",,,1,
8972,22068,"Israel","Y",10-AUG-21,543252,"",,,,
9499,23453,"Thailand","",11-OCT-21,828882,"",,,1,
11302,27025,"Israel","Y",19-DEC-21,539563,"",,,1,
9502,23458,"Bulgaria","Y",11-OCT-21,596271,"Y",21-MAR-22,,3,
9503,23459,"Brazil","",11-OCT-21,596279,"",,,1,
9510,23470,"Spain","Y",11-OCT-21,596272,"",,,1,
9513,23478,"United States of America","",10-OCT-21,596280,"",,,1,
9514,23479,"United States of America","",11-OCT-21,596281,"",,,1,
9515,23480,"United States of America","",11-OCT-21,616028,"",,,1,
9516,23481,"United States of America","",11-OCT-21,596282,"",,,1,
7864,19393,"Saudi Arabia","",15-FEB-21,410399,"",,,1,
7865,19394,"Israel","",21-FEB-21,410400,"",,,1,
7866,19395,"Finland","",22-FEB-21,410405,"",,,1,
7867,19396,"Spain","Y",15-FEB-21,410407,"Y",23-JUN-21,,3,
11561,27688,"Brazil","",13-JAN-22,687027,"",,4,3,
9944,24147,"Ireland","Y",28-OCT-21,620339,"",,,2,
7874,19404,"Netherlands","Y",11-FEB-21,410404,"",,,2,
11562,27689,"Brazil","",14-JAN-22,687026,"",,,1,
11563,27693,"United States of America","Y",12-JAN-22,687121,"",,,1,
11564,27694,"United States of America","Y",13-JAN-22,687122,"",,,1,
7881,19412,"Germany","",23-FEB-21,406181,"",,,2,
11565,27702,"Norway","",13-JAN-22,687021,"",,,2,
11566,27703,"Spain","",13-JAN-22,687020,"",,,1,
9958,24162,"Croatia","",29-OCT-21,620350,"",,,1,
10040,24261,"Lithuania","",27-OCT-21,620298,"",,,1,
8061,19894,"Ukraine","Y",11-MAR-21,411105,"",,,3,
8062,19895,"Finland","",12-MAR-21,424586,"",,,1,
8063,19898,"Uruguay","",11-MAR-21,424583,"",,,1,
8064,19899,"United States of America","",11-MAR-21,424585,"",,,1,
8065,19900,"Spain","",10-MAR-21,371527,"",,,1,
8066,19901,"Uruguay","Y",11-MAR-21,424584,"",,,2,
8078,19964,"Saudi Arabia","",16-MAR-21,434227,"Y",20-MAR-22,,2,
8973,22071,"India","",10-AUG-21,543253,"",,,1,
9852,23936,"India","Y",21-OCT-21,608714,"",,7,2,
9365,23242,"United States of America","",06-OCT-21,593671,"",,,1,
9366,23244,"Brazil","",06-OCT-21,593667,"",,,1,
9367,23245,"Brazil","",06-OCT-21,593665,"",,,1,
9368,23246,"Brazil","Y",06-OCT-21,593664,"Y",13-APR-22,,3,
9369,23247,"Brazil","",06-OCT-21,593666,"",,,1,
10734,25547,"United States of America","",15-NOV-21,638974,"",,,1,
10736,25549,"Ireland","",16-NOV-21,638970,"",,,1,
11567,27704,"Saudi Arabia","",15-JAN-22,687023,"",,,2,
7914,19566,"Pakistan","Y",23-FEB-21,412021,"",,,3,
7915,19567,"Sweden","Y",24-FEB-21,400127,"",,,3,
7916,19571,"Brazil","",24-FEB-21,403558,"",,,2,
7938,19616,"United States of America","",26-FEB-21,413938,"",,,1,
7984,19683,"Italy","Y",01-MAR-21,415344,"",,,1,
7985,19685,"South Africa","",01-MAR-21,415345,"",,,1,
11569,27712,"India","",12-JAN-22,679475,"",,,1,
7987,19692,"Lebanon","",01-MAR-21,415347,"",,,1,
8290,20465,"United States of America","Y",22-APR-21,457741,"Y",10-NOV-21,,3,
8291,20466,"Canada","",22-APR-21,457740,"",,,2,
8292,20471,"Brazil","",30-MAR-21,461152,"",,,1,
8002,19723,"Saudi Arabia","Y",02-MAR-21,416253,"Y",07-AUG-21,4,3,
8003,19725,"Finland","Y",02-MAR-21,414239,"",,,3,
9494,23421,"Israel","",01-JAN-01,616428,"",,,1,
8005,19728,"India","",02-MAR-21,416254,"",,,1,
8006,19730,"Chile","",02-MAR-21,416255,"",,,1,
8007,19731,"United States of America","",02-MAR-21,416256,"",,,1,
11881,28365,"United Kingdom","",02-FEB-22,703808,"",,,1,
11882,28366,"United Kingdom","Y",01-FEB-22,703807,"",,,3,
11883,28372,"Canada","Y",01-FEB-22,703812,"",,,2,
11884,28373,"Canada","Y",01-FEB-22,703811,"",,,3,
10223,24534,"United Kingdom","Y",04-NOV-21,621945,"Y",22-MAY-22,,3,
11885,28388,"Brazil","Y",01-FEB-22,703809,"",,,1,
11886,28389,"Brazil","Y",01-FEB-22,703810,"",,,2,
12008,29327,"United States of America","Y",13-FEB-22,736313,"",,,1,
12009,29332,"Israel","",21-FEB-22,736213,"",,,1,
10230,24551,"United States of America","Y",03-NOV-21,622040,"Y",18-FEB-22,4,3,
12011,29358,"United States of America","Y",22-FEB-22,736312,"",,,1,
12012,29363,"Kenya","",23-FEB-22,736212,"",,,1,
12289,29793,"United States of America","",08-MAR-22,755568,"",,,1,
12290,29794,"Israel","",09-MAR-22,755561,"",,,1,
8293,20472,"Brazil","Y",03-APR-21,461154,"",,,2,
8294,20473,"Brazil","Y",13-APR-21,396099,"",,,2,
8295,20474,"Brazil","Y",13-APR-21,457736,"Y",19-JUL-21,,3,
8296,20475,"Brazil","Y",16-APR-21,457737,"Y",28-MAY-22,,3,
8297,20476,"Brazil","",16-APR-21,457738,"",,,1,
8298,20477,"Brazil","Y",19-APR-21,457739,"",,,2,
8299,20478,"Brazil","",22-APR-21,457742,"",,,2,
8343,20654,"India","",05-MAY-21,472364,"",,,1,
11941,28805,"India","",10-FEB-22,718156,"",,,2,
8345,20662,"Ireland","",05-MAY-21,472363,"",,,1,
8361,20664,"United Kingdom","Y",06-MAY-21,455866,"",,,2,
8362,20666,"Australia","",07-MAY-21,473472,"",,,1,
8364,20669,"India","Y",06-MAY-21,473467,"",,,1,
8365,20672,"United States of America","",06-MAY-21,473466,"",,,1,
8366,20673,"United States of America","",06-MAY-21,473465,"",,,1,
8367,20674,"United States of America","Y",07-MAY-21,473470,"Y",31-JUL-21,,3,
8368,20675,"United States of America","Y",07-MAY-21,473469,"",,4,3,
8369,20680,"Belgium","Y",07-MAY-21,473471,"",,,1,
8370,20681,"Brazil","",05-MAY-21,473464,"",,,1,
8381,20705,"United Kingdom","",10-MAY-21,477891,"",,,2,
8382,20706,"United Kingdom","Y",11-MAY-21,477894,"",,,1,
8383,20707,"Switzerland","",12-MAY-21,477895,"",,,1,
10090,24324,"United States of America","",28-OCT-21,620362,"",,,1,
10094,24334,"United States of America","Y",28-OCT-21,620361,"",,,1,
8451,20903,"Canada","",25-MAY-21,486425,"",,,1,
8452,20904,"United States of America","",25-MAY-21,486424,"",,,1,
8453,20906,"Brazil","Y",25-MAY-21,486426,"",,4,3,
8454,20907,"India","",25-MAY-21,486423,"",,,1,
8455,20908,"Hong Kong, Special Administrative Region of China","",24-MAY-21,486421,"",,,1,
8456,20915,"Switzerland","",25-MAY-21,486422,"",,,3,
8457,20925,"Chile","Y",26-MAY-21,487426,"",,,1,
8458,20926,"United States of America","Y",26-MAY-21,487425,"",,5,2,
8459,20931,"Canada","",26-MAY-21,487424,"",,,2,
11954,28861,"Australia","Y",14-FEB-22,721884,"",,,1,
8461,20937,"India","",25-MAY-21,487422,"",,,1,
8462,20938,"Philippines","",25-MAY-21,487421,"",,,1,
8481,20947,"Saudi Arabia","",27-MAY-21,488825,"",,,1,
8482,20948,"Israel","",27-MAY-21,488826,"",,,1,
8483,20957,"United States of America","Y",28-MAY-21,488827,"",,,2,
8484,20958,"Peru","",28-MAY-21,488828,"",,,1,
8485,20959,"United States of America","Y",28-MAY-21,488829,"",,,1,
8486,20960,"Argentina","",29-MAY-21,488830,"",,,1,
8487,20966,"United States of America","",30-MAY-21,489333,"",,,1,
11956,28878,"Kenya","Y",14-FEB-22,721882,"",,,2,
11957,28880,"Ireland","",14-FEB-22,721883,"",,,2,
10792,25609,"Bahrain","Y",15-NOV-21,638967,"",,,2,
10793,25610,"Ukraine","",15-NOV-21,831798,"",,,1,
8384,20709,"United States of America","Y",08-MAY-21,477888,"",,,2,
8385,20710,"United States of America","Y",09-MAY-21,477889,"",,5,1,
8386,20711,"United States of America","",10-MAY-21,477892,"",,,1,
8387,20712,"Argentina","Y",11-MAY-21,477893,"",,,3,
8388,20713,"Trinidad and Tobago","",12-MAY-21,477896,"",,,1,
8389,20715,"Israel","",09-MAY-21,477890,"",,5,1,
8401,20748,"Israel","Y",14-MAY-21,473864,"",,,3,
8402,20749,"United States of America","Y",13-MAY-21,479200,"",,5,2,
8403,20752,"India","Y",12-MAY-21,479198,"",,,1,
8404,20753,"India","",13-MAY-21,38479,"",,,1,
8405,20754,"India","",13-MAY-21,479199,"",,,2,
8641,21364,"Hong Kong, Special Administrative Region of China","",26-JUN-21,510713,"",,,1,
8642,21366,"Brazil","",24-JUN-21,510714,"",,,1,
8643,21370,"United States of America","",24-JUN-21,510715,"",,,1,
8644,21371,"United States of America","",25-JUN-21,510716,"",,,1,
8645,21372,"United States of America","",26-JUN-21,510717,"",,,1,
8646,21374,"United Kingdom","Y",25-JUN-21,510708,"",,,1,
8650,21383,"India","Y",24-JUN-21,510709,"",,,1,
11303,27026,"Israel","Y",21-DEC-21,669429,"",,,1,
11304,27027,"Oman","",19-DEC-21,669426,"",,,2,
11305,27029,"Israel","Y",23-DEC-21,669427,"",,,1,
12291,29795,"South Africa","",08-MAR-22,755562,"",,,1,
12292,29796,"South Africa","",09-MAR-22,755559,"",,,1,
12293,29797,"Israel","",08-MAR-22,751051,"",,,1,
12294,29802,"Brazil","",08-MAR-22,755565,"",,,1,
12301,29906,"India","",11-MAR-22,756665,"",,,1,
12302,29908,"Romania","",11-MAR-22,756662,"",,,1,
12303,29912,"Germany","",19-DEC-21,756663,"",,,1,
12304,29913,"Kenya","Y",11-MAR-22,756661,"",,,1,
12305,29925,"United States of America","Y",10-MAR-22,756666,"",,,3,
10350,24758,"United States of America","",07-NOV-21,623352,"",,,1,
10351,24763,"United States of America","Y",08-NOV-21,625325,"",,,1,
12306,29926,"United States of America","",11-MAR-22,756667,"",,,1,
12307,29927,"United States of America","",12-MAR-22,756668,"",,,1,
12308,29928,"Israel","",10-MAR-22,756664,"",,1,1,
12320,29991,"United States of America","",15-MAR-22,779511,"",,,1,
12321,29992,"United States of America","",15-MAR-22,779605,"",,,1,
12322,29993,"Chile","Y",15-MAR-22,764777,"",,,1,
10359,24785,"Germany","Y",08-NOV-21,625317,"",,,1,
12323,29994,"United States of America","",15-MAR-22,779510,"",,,1,
10361,24787,"Estonia","",08-NOV-21,625315,"",,,1,
8922,21920,"Germany","",04-AUG-21,538920,"",,,1,
8923,21921,"Saudi Arabia","",03-AUG-21,538918,"Y",18-FEB-22,,2,
8924,21922,"France","",03-AUG-21,538919,"",,,1,
11942,28806,"Belgium","",11-FEB-22,718152,"",,,1,
8926,21925,"Brazil","",03-AUG-21,538922,"",,,1,
8927,21934,"Peru","Y",04-AUG-21,538921,"",,,1,
8928,21938,"India","",04-AUG-21,539017,"",,,1,
8941,21946,"India","Y",06-AUG-21,539118,"",,,2,
8942,21947,"China","Y",06-AUG-21,539117,"",,,2,
8943,21952,"United States of America","",06-AUG-21,539122,"",,,1,
8944,21953,"Brazil","Y",06-AUG-21,539119,"",,,1,
12691,31641,"India","",26-MAY-22,883683,"",,,1,
11944,28813,"United States of America","",10-FEB-22,718157,"",,,3,
11945,28814,"United States of America","Y",11-FEB-22,718158,"",,,1,
8948,21968,"United States of America","",06-AUG-21,539121,"",,,1,
11946,28819,"Kenya","Y",10-FEB-22,718153,"",,,2,
12692,31642,"Brazil","",25-MAY-22,883681,"",,,2,
11948,28827,"Saudi Arabia","",13-FEB-22,718155,"",,,1,
8952,21973,"United States of America","Y",05-AUG-21,539123,"",,,1,
8953,21974,"Canada","Y",06-AUG-21,539120,"",,,1,
10120,24379,"Spain","",01-NOV-21,621142,"",,,1,
10123,24382,"Ukraine","",01-NOV-21,621145,"",,,1,
12693,31656,"United Kingdom","",26-MAY-22,883682,"",,,1,
12728,31770,"Brazil","Y",31-MAY-22,888502,"",,,1,
12350,30168,"Taiwan","",21-MAR-22,770686,"",,,1,
12351,30169,"India","Y",19-MAR-22,770687,"",,,1,
10369,24796,"Spain","",08-NOV-21,625307,"Y",20-FEB-22,,3,
12729,31771,"Brazil","Y",31-MAY-22,891002,"",,,1,
12354,30184,"Israel","Y",20-MAR-22,770685,"",,,2,
12355,30191,"Brazil","Y",19-MAR-22,770693,"",,,2,
10373,24800,"United Kingdom","Y",08-NOV-21,625472,"",,,1,
12356,30192,"Canada","Y",18-MAR-22,770785,"",,,3,
10823,25675,"United States of America","Y",17-NOV-21,643206,"Y",14-JUN-22,,3,
11022,25988,"United States of America","Y",22-NOV-21,644924,"",,,3,
8488,20994,"Spain","",31-MAY-21,490649,"",,,1,
8489,20996,"Puerto Rico","",31-MAY-21,490647,"",,,1,
8490,20997,"Peru","",31-MAY-21,490648,"",,,2,
8808,21670,"United States of America","",20-JUL-21,528886,"",,,1,
8809,21673,"Israel","",21-JUL-21,528882,"",,,1,
8810,21674,"Israel","Y",20-JUL-21,528881,"Y",15-SEP-21,,2,
8811,21675,"United Kingdom","Y",20-JUL-21,528884,"",,,1,
8812,21676,"United Kingdom","",21-JUL-21,528883,"",,,1,
8813,21677,"United Kingdom","",21-JUL-21,528885,"",,,1,
11570,27713,"India","",12-JAN-22,687024,"",,,1,
8821,21686,"United States of America","",13-JUL-21,529497,"",,,1,
8822,21687,"United States of America","",14-JUL-21,529496,"",,,1,
8823,21690,"Israel","",21-JUL-21,529492,"",,,1,
8824,21691,"Germany","Y",22-JUL-21,828884,"Y",17-MAY-22,,3,
8825,21696,"United States of America","Y",22-JUL-21,529501,"Y",05-JUL-22,,3,
8826,21698,"United States of America","",21-JUL-21,529498,"",,,1,
8827,21712,"India","",21-JUL-21,529494,"",,,,
10148,24414,"Estonia","Y",01-NOV-21,621162,"",,,1,
10149,24420,"Saudi Arabia","",02-NOV-21,621163,"",,,2,
10156,24427,"Ukraine","",03-NOV-21,831790,"",,,1,
10159,24430,"Saudi Arabia","",02-NOV-21,621171,"",,,1,
10161,24432,"Israel","",02-NOV-21,831791,"",,,1,
10402,24881,"France","",09-NOV-21,629906,"",,,1,
12278,29726,"India","",06-MAR-22,751456,"",,,1,
12279,29727,"India","Y",06-MAR-22,751455,"",,,2,
12280,29736,"Kenya","Y",06-MAR-22,751453,"",,,1,
12281,29741,"Israel","",07-MAR-22,751451,"",,,1,
12282,29742,"Kenya","",07-MAR-22,751452,"",,,1,
12283,29744,"United States of America","",06-MAR-22,751458,"",,,1,
11038,26007,"Finland","",22-NOV-21,831789,"",,,1,
12228,29562,"Ethiopia","Y",28-FEB-22,741429,"",,,2,
8859,21824,"United States of America","",28-JUL-21,534807,"",,,1,
8860,21831,"Taiwan","",27-JUL-21,534805,"",,,1,
8861,21835,"Germany","",28-JUL-21,534802,"",,,1,
8863,21837,"Saudi Arabia","",29-JUL-21,534803,"Y",17-MAY-22,,2,
8864,21838,"Norway","",26-JUL-21,534804,"",,,1,
8867,21844,"United States of America","",28-JUL-21,534808,"",,,1,
8868,21845,"United States of America","",28-JUL-21,534806,"Y",19-SEP-21,,3,
8881,21869,"United Kingdom","",30-JUL-21,535401,"",,,1,
8882,21870,"Saudi Arabia","",01-AUG-21,535402,"Y",22-MAR-22,,2,
8884,21875,"China","Y",29-JUL-21,535404,"",,,3,
10166,24438,"United Kingdom","",03-NOV-21,621176,"",,,1,
10184,24462,"United States of America","",02-NOV-21,622036,"",,,1,
10185,24463,"United States of America","",31-OCT-21,622037,"",,,1,
10187,24465,"United States of America","Y",01-NOV-21,621190,"",,,1,
10188,24466,"United States of America","Y",02-NOV-21,621191,"",,,1,
10189,24467,"United States of America","",31-OCT-21,622038,"",,,2,
10415,24907,"Brazil","Y",09-NOV-21,629921,"Y",30-MAR-22,,2,
10592,25351,"Germany","Y",14-NOV-21,635014,"",,,1,
10593,25354,"United States of America","",13-NOV-21,635026,"",,,1,
11073,26058,"Brazil","",22-NOV-21,648547,"",,,2,
11074,26059,"Brazil","",22-NOV-21,644922,"",,,1,
8885,21880,"United States of America","",31-JUL-21,535405,"",,,1,
8962,22025,"Canada","Y",09-AUG-21,541940,"Y",15-FEB-22,,3,
11572,27715,"Hong Kong, Special Administrative Region of China","Y",12-JAN-22,687025,"",,,3,
8965,22028,"United States of America","",08-AUG-21,541941,"",,,1,
8966,22029,"United States of America","",09-AUG-21,541943,"",,,1,
11573,27716,"India","Y",13-JAN-22,679167,"",,,1,
8969,22032,"United States of America","",09-AUG-21,541942,"Y",13-JUL-22,,2,
8970,22040,"China","Y",08-AUG-21,541938,"Y",18-SEP-21,,2,
8971,22042,"Brazil","Y",09-AUG-21,541939,"",,12,3,
9191,22819,"Peru","",13-SEP-21,572168,"",,,1,
9193,22828,"Saudi Arabia","",16-AUG-21,572163,"",,,1,
9194,22829,"Kenya","",14-SEP-21,572161,"",,,1,
9195,22830,"France","Y",14-SEP-21,572162,"",,,1,
9196,22831,"Turkey","",14-SEP-21,572164,"",,,2,
10190,24468,"Colombia","",02-NOV-21,621192,"",,,1,
10191,24469,"United States of America","",02-NOV-21,622039,"",,,1,
10204,24506,"United Kingdom","Y",03-NOV-21,621940,"",,,3,
8575,21240,"United Kingdom","Y",15-JUN-21,503800,"",,,3,
8576,21242,"Israel","",15-JUN-21,495966,"",,,1,
8577,21244,"Germany","",14-JUN-21,497081,"",,,1,
8578,21245,"Germany","",16-JUN-21,503698,"",,,1,
8579,21255,"United States of America","Y",15-JUN-21,503799,"",,3,2,
8580,21256,"United States of America","Y",15-JUN-21,503798,"",,,1,
8782,21608,"United Kingdom","Y",15-JUL-21,525163,"",,,3,
8783,21609,"Spain","Y",15-JUL-21,525162,"Y",12-JUN-22,,3,
8784,21610,"United Kingdom","",16-JUL-21,525161,"",,,1,
8785,21612,"United States of America","Y",16-JUL-21,525167,"",,,3,
8786,21613,"United States of America","",16-JUL-21,525169,"Y",11-JAN-22,,,
8787,21614,"United States of America","",15-JUL-21,525168,"",,,1,
8788,21620,"India","Y",15-JUL-21,525166,"",,,1,
8789,21621,"India","Y",16-JUL-21,525165,"",,,3,
8790,21622,"Sri Lanka","",18-JUL-21,525164,"",,,1,
8792,21628,"Austria","",19-JUL-21,526567,"",,,1,
8793,21629,"France","",19-JUL-21,526569,"",,,1,
8794,21635,"Singapore","",18-JUL-21,526570,"",,,3,
8801,21651,"Brazil","Y",20-JUL-21,528083,"",,4,3,
8802,21654,"United States of America","Y",19-JUL-21,528084,"",,1,3,
8803,21655,"United States of America","",19-JUL-21,528085,"",,,1,
8161,20204,"Singapore","",07-APR-21,446199,"",,,1,
8162,20205,"Singapore","",10-APR-21,446208,"",,,1,
8163,20206,"Latvia","Y",09-APR-21,446205,"",,,3,
8165,20215,"Romania","",06-APR-21,446196,"",,,2,
8166,20219,"Sweden","Y",09-APR-21,446206,"Y",21-DEC-21,,3,
8167,20220,"United Kingdom","",04-APR-21,446192,"",,,1,
8169,20222,"United Kingdom","",11-APR-21,446209,"",,,1,
8170,20223,"United States of America","",02-APR-21,446190,"",,,1,
8171,20224,"United States of America","Y",02-APR-21,438240,"",,5,3,
8172,20225,"United States of America","Y",05-APR-21,446194,"",,,1,
8173,20226,"Colombia","",06-APR-21,446197,"",,,1,
8174,20227,"United States of America","Y",07-APR-21,447295,"",,,2,
8175,20228,"United States of America","",08-APR-21,446203,"",,,1,
8176,20229,"United States of America","Y",10-APR-21,446207,"",,,1,
8177,20230,"Germany","",02-APR-21,446189,"",,,1,
8178,20231,"Germany","",06-APR-21,446198,"",,,1,
8179,20232,"Kenya","Y",06-APR-21,446195,"Y",03-OCT-21,,3,
8180,20233,"Bosnia and Herzegovina","",08-APR-21,446204,"Y",22-SEP-21,,3,
8181,20236,"Australia","",08-APR-21,446202,"",,,1,
11124,26233,"Brazil","Y",24-NOV-21,647135,"",,,1,
11125,26234,"Brazil","Y",24-NOV-21,647136,"",,,2,
11126,26237,"United States of America","",24-NOV-21,647137,"",,,1,
11132,26292,"Germany","",24-NOV-21,647134,"",,,2,
8201,20315,"Saudi Arabia","Y",31-MAR-21,451317,"Y",19-JAN-22,,3,
8202,20316,"Germany","",01-APR-21,451322,"",,,1,
8203,20319,"India","",31-MAR-21,451318,"",,,1,
8204,20320,"Australia","",30-MAR-21,451316,"",,,1,
8207,20332,"France","",31-MAR-21,451319,"",,,1,
8804,21657,"United Arab Emirates","",20-JUL-21,528082,"",,,1,
8805,21658,"United Kingdom","",20-JUL-21,528081,"",,,1,
8806,21659,"Germany","Y",19-JUL-21,528079,"",,,3,
8807,21660,"Israel","",20-JUL-21,528080,"",,,1,
9091,22556,"Hungary","Y",25-AUG-21,556201,"",,10,3,
9092,22558,"Brazil","",25-AUG-21,556209,"",,,1,
