"STARTUP_ID","ORDER_ID","SPM","MONTH","SUM(USED_AMOUNT_CD)","SUM(PAYG_AMOUNT_CD)","SUM(PROMO_AMOUNT_CD)"
21139,8544,"15375996",01-MAY-22,58.473304179,0,58.473304179
3551,6586,"11568472",01-MAY-22,28.4208,0,28.4208
4540,7204,"11771564",01-JUL-22,9.8202132,9.8202132,0
20465,8290,"15309539",01-MAY-22,14.544836866,14.544836866,0
2654,5864,"11337338",01-MAY-22,16.799387072,7.467290322,9.33209675
2659,5868,"11335654",01-MAY-22,0.228119857,0.030392925,0.197726932
1871,3949,"11233570",01-MAY-22,1489.60978693,1489.60978693,0
22140,9006,"16310487",01-MAY-22,3.830971689,3.830971689,0
4358,7088,"11757207",01-MAY-22,0,0,0
4820,7347,"11822839",01-MAY-22,0,0,0
22682,9126,"16612782",01-MAY-22,179.558400012,0,179.558400012
29496,12210,"17645086",01-MAY-22,0,0,0
19901,8066,"14938262",01-MAY-22,20.640733893,0,20.640733893
2927,6126,"11346951",01-MAY-22,22.264000019,0,22.264000019
2739,5935,"11338900",01-MAY-22,0,0,0
19377,7851,"12512598",01-MAY-22,44.10432,0,44.10432
26759,11225,"17303031",01-MAY-22,567.321786306,167.511984882,399.809801424
10141,7717,"12738262",01-MAY-22,316.414158376,0,316.414158376
2878,6075,"11346194",01-MAY-22,118.112231578,118.112231578,0
2264,5502,"11275121",01-MAY-22,70.916600029,70.916600029,0
3235,6388,"11383434",01-MAY-22,485.969315106,485.969315106,0
22922,9232,"16760759",01-MAY-22,13.392,0,13.392
28009,11627,"17476825",01-MAY-22,1388.680455816,0,1388.680455816
30843,12492,"18394150",01-MAY-22,8.556,0,8.556
4408,7123,"11766453",01-MAY-22,22.465116921,0,22.465116921
5235,7639,"12222272",01-MAY-22,10.9368,0,10.9368
21334,8618,"15412893",01-MAY-22,479.046278597006,0,479.046278597006
2342,5574,"11286610",01-MAY-22,732.850318844,732.850318844,0
2283,5515,"11281395",01-MAY-22,3206.797543206,3206.797543206,0
2566,5784,"11329783",01-MAY-22,19.872583026,0.204000003,19.668583023
4042,6920,"11741074",01-MAY-22,0,0,0
19353,7830,"12926287",01-MAY-22,80.40497503,80.40497503,0
22787,9183,"16694926",01-MAY-22,0.023099998,0,0.023099998
5309,7681,"12324766",01-MAY-22,56.676034828,56.676034828,0
20239,8183,"15293522",01-MAY-22,44.043154675,0,44.043154675
4367,7102,"11757519",01-MAY-22,1705.475897412,1705.475897412,0
22493,9081,"16504462",01-MAY-22,540.140068126,0,540.140068126
23246,9368,"17034954",01-MAY-22,574.421897808,574.421897808,0
26994,11282,"17256421",01-MAY-22,31.147725252,0,31.147725252
26550,11183,"17272778",01-MAY-22,26.939993276,0,26.939993276
1727,3805,"11164176",01-MAY-22,3.958971374,3.958971374,0
22687,9127,"16590029",01-MAY-22,0,0,0
20466,8291,"15310963",01-MAY-22,10.162191871,0,10.162191871
29510,12213,"17773659",01-MAY-22,101.520370318,0,101.520370318
26058,11073,"17259709",01-MAY-22,50.490189473,0,50.490189473
23349,9451,"17143781",01-MAY-22,0,0,0
20477,8298,"15303641",01-MAY-22,118.360338646,0,118.360338646
2770,5956,"11345250",01-MAY-22,267.033089888,267.033089888,0
3626,6640,"11585421",01-MAY-22,67.185012837056,0,67.185012837056
23362,9464,"17155563",01-MAY-22,0.056735513,0,0.056735513
4368,7103,"11757593",01-MAY-22,12.02484823,0,12.02484823
29830,12300,"17989200",01-MAY-22,263.052279032,0,263.052279032
22991,9273,"16805647",01-MAY-22,133.251916892,0,133.251916892
20238,8182,"15284718",01-MAY-22,29.736185321,0,29.736185321
29511,12214,"17789717",01-MAY-22,0,0,0
24077,9920,"17218362",01-MAY-22,559.488,559.488,0
1105,3164,"11063832",01-MAY-22,0,0,0
1864,3942,"11223636",01-MAY-22,0.019269574,0.019269574,0
5275,7658,"12144569",01-MAY-22,35.61174445,16.697032735,18.914711715
4310,7067,"11754193",01-MAY-22,25.010499982,0,25.010499982
2503,5721,"11322847",01-MAY-22,131.796870916,34.782055048,97.014815868
2072,4149,"11256546",01-MAY-22,1.189741667,1.189741667,0
21974,8953,"16190544",01-MAY-22,0,0,0
819,2880,"11010110",01-MAY-22,0.211505342,0.211505342,0
1114,3172,"11064019",01-MAY-22,4522.254190373,4522.254190373,0
2282,5514,"11283624",01-MAY-22,0,0,0
1878,3954,"11238081",01-MAY-22,6672.450042153,6672.450042153,0
21596,8763,"15950276",01-MAY-22,263.206913199,0,263.206913199
4706,7285,"11780571",01-MAY-22,316.084696771,0,316.084696771
20227,8174,"15291527",01-MAY-22,27.762999902,0,27.762999902
950,3009,"11021449",01-MAY-22,1001.911142711,1001.911142711,0
3214,6371,"11385134",01-MAY-22,0,0,0
5131,7547,"11956334",01-MAY-22,380.9324759078,0,380.9324759078
2368,5585,"11287076",01-MAY-22,436.635687041,436.635687041,0
124,2523,"10911967",01-MAY-22,690.1852879952,690.1852879952,0
1202,3261,"11078992",01-MAY-22,94.183100895,94.183100895,0
4128,6985,"11744160",01-MAY-22,53.43082608,0,53.43082608
31839,12758,"21190320",01-JUN-22,15.219875664,0,15.219875664
2601,5834,"11336660",01-MAY-22,1200.259856862,1200.259856862,0
26776,11227,"17287518",01-MAY-22,510.94343587,140.538078889,370.405356981
2068,4145,"11256461",01-MAY-22,104.377459513,104.377459513,0
1164,3223,"11073107",01-MAY-22,33.31521144,33.31521144,0
4079,6954,"11741452",01-MAY-22,435.188858165,435.188858165,0
27077,11313,"17351854",01-MAY-22,3245.29139374,146.932849607,3098.358544133
5250,7648,"12230702",01-MAY-22,47.120458956,47.120458956,0
20857,8446,"15353820",01-MAY-22,122.120640459,0,122.120640459
21161,8549,"15376277",01-MAY-22,20.968320267,0,20.968320267
3776,6729,"11641918",01-MAY-22,49.28862329,0,49.28862329
28615,11913,"17492912",01-MAY-22,309.04981903583,45.4415640203,263.60825501553
5153,7563,"11988387",01-MAY-22,1588.95244992522,0,1588.95244992522
3804,6745,"11643530",01-MAY-22,3.262694355,0,3.262694355
20709,8384,"15343619",01-MAY-22,54.125599728,0,54.125599728
5091,7501,"11900807",01-MAY-22,123.192000035,0,123.192000035
2122,4200,"11257082",01-MAY-22,0,0,0
20555,8316,"15318542",01-MAY-22,248.9656,0,248.9656
22572,9094,"16576804",01-MAY-22,0,0,0
4540,7204,"11771564",01-MAY-22,25.817098335777,22.176866191777,3.640232144
27103,11314,"17354180",01-MAY-22,11.532,0,11.532
4622,7248,"11773713",01-MAY-22,0,0,0
1875,3952,"11233752",01-MAY-22,0,0,0
19895,8062,"15064264",01-MAY-22,0,0,0
32197,12865,"21935025",01-JUN-22,28.024774712,0,28.024774712
32180,12849,"21925517",01-JUN-22,19.23413717,0,19.23413717
32230,12879,"21933385",01-JUN-22,0,0,0
32182,12851,"21935088",01-JUN-22,19.23413717,0,19.23413717
32031,12816,"21930555",01-JUN-22,22.577465452,0,22.577465452
32020,12815,"21926620",01-JUN-22,12.352645106,0,12.352645106
664,2743,"10970574",01-JUL-22,1794.5006277,1794.5006277,0
31146,12572,"19066545",01-JUL-22,21.643230945,0,21.643230945
3227,6382,"11383531",01-JUL-22,9.520400736,0,9.520400736
29468,12201,"17739647",01-JUL-22,552.3972432771,0,552.3972432771
5227,7634,"12238285",01-JUL-22,0,0,0
4173,7002,"11747198",01-JUL-22,10907.867172148,10907.867172148,0
28154,11706,"17485176",01-JUL-22,20.9482091088,0,20.9482091088
8863,7691,"12512280",01-JUL-22,0.4673842459,0.4673842459,0
4618,7246,"11775332",01-JUL-22,0,0,0
5002,7447,"11856312",01-JUL-22,7.246952605,0,7.246952605
24944,10436,"17232587",01-JUL-22,4.634983009,0,4.634983009
22587,9097,"16577084",01-JUL-22,72.737867526,72.737867526,0
30582,12437,"18359673",01-JUL-22,0,0,0
4285,7048,"11754039",01-JUL-22,19.351016486,0,19.351016486
27500,11351,"17426779",01-JUL-22,128.841621035,0,128.841621035
2311,5548,"11281796",01-JUL-22,18.229186149,18.229186149,0
23846,9774,"17209613",01-JUL-22,71.915806147,0,71.915806147
2372,5589,"11303525",01-JUL-22,0,0,0
4811,7344,"11820790",01-JUL-22,50.402430569,50.402430569,0
2162,4241,"11265546",01-JUL-22,387.263589672,387.263589672,0
3502,6541,"11567452",01-JUL-22,0.0007087125,0,0.0007087125
5128,7545,"11964283",01-JUL-22,0,0,0
3445,6498,"11565959",01-JUL-22,393.636923234,393.636923234,0
4035,6910,"11740074",01-JUL-22,1.804594757,1.804594757,0
2815,6020,"11341789",01-JUL-22,638.565984921,638.565984921,0
9972,7708,"12512759",01-JUL-22,2.799306433,0,2.799306433
23790,9731,"17210506",01-JUL-22,12.1958882322,0,12.1958882322
1762,3841,"11175688",01-JUL-22,0.002217311,0.002217311,0
29602,12242,"17861797",01-JUL-22,0.486162673,0,0.486162673
32416,12930,"19376893",01-JUL-22,1073.868757135,0,1073.868757135
1242,3301,"11080841",01-JUL-22,0,0,0
3720,6698,"11592694",01-JUL-22,10.628353624,0,10.628353624
2126,4204,"11261807",01-JUL-22,0,0,0
23156,9329,"17007633",01-JUL-22,263.615774267,263.615774267,0
4608,7242,"11773212",01-JUL-22,16.719416594,16.719416594,0
3912,6805,"11724259",01-JUL-22,39.742939257,39.742939257,0
2484,5701,"11322763",01-JUL-22,0,0,0
1950,4028,"11240566",01-JUL-22,0,0,0
30470,12405,"18352005",01-JUL-22,20.2118014,0,20.2118014
21947,8942,"16182754",01-JUL-22,10.95777323,0,10.95777323
22657,9117,"16589824",01-JUL-22,117.2705923643827,117.2705923643827,0
4075,6950,"11743183",01-JUL-22,20.94764558,20.94764558,0
24047,9902,"17214557",01-JUL-22,14.0028966,0,14.0028966
20365,8241,"15292559",01-JUL-22,26.243173805,0,26.243173805
3025,6200,"11361594",01-JUL-22,28.301593134,25.973232741,2.328360393
21533,8721,"15809290",01-JUL-22,6.895758214,6.895758214,0
20662,8345,"15337307",01-JUL-22,0,0,0
708,2787,"10993482",01-JUL-22,14.086565374,14.086565374,0
29470,12203,"17768146",01-JUL-22,121.626292324,0,121.626292324
27053,11311,"17339267",01-JUL-22,155.602174989,0,155.602174989
626,2705,"10961529",01-JUL-22,0,0,0
4122,6980,"11743782",01-JUL-22,130.784781518,0,130.784781518
22830,9195,"16738272",01-JUL-22,0,0,0
30591,12441,"18357864",01-JUL-22,10.53320465,0,10.53320465
825,2904,"11012797",01-JUL-22,87.110540189,87.110540189,0
29040,11966,"17555783",01-JUL-22,3.8932992,0,3.8932992
1583,3662,"11117754",01-JUL-22,0,0,0
30427,12399,"18353094",01-JUL-22,19.757414145,0,19.757414145
2435,5644,"11307390",01-JUL-22,0.00630228085,0.00630228085,0
5005,7448,"11862272",01-JUL-22,11.789866109157,11.789866109157,0
827,2906,"11015860",01-JUL-22,137.504372254,137.504372254,0
3183,6353,"11377243",01-JUL-22,0,0,0
792,2853,"11001768",01-JUL-22,57.049083126,57.049083126,0
809,2870,"11006396",01-JUL-22,63.878995251,63.878995251,0
23176,9341,"17061620",01-JUL-22,0.029209715150849,0,0.029209715150849
22155,9017,"16290702",01-JUL-22,5.168760959,0,5.168760959
4053,6928,"11742734",01-JUL-22,37.517481921,0,37.517481921
21555,8743,"15862391",01-JUL-22,5.80409139,0,5.80409139
4045,6923,"11742306",01-JUL-22,54.630765766,0,54.630765766
30385,12394,"18350810",01-JUL-22,0,0,0
22151,9014,"16306505",01-JUL-22,0.003314864,0,0.003314864
22328,9029,"16390824",01-JUL-22,9.3690617463,0,9.3690617463
31345,12614,"19476551",01-JUL-22,21.121186049,0,21.121186049
20857,8446,"15353820",01-JUL-22,48.004510083,0,48.004510083
2955,6152,"11351042",01-JUL-22,338.09076164,338.09076164,0
22673,9122,"16612768",01-JUL-22,0,0,0
21838,8864,"16092575",01-JUL-22,0,0,0
19601,7929,"13168376",01-JUL-22,0,0,0
202,2581,"10918280",01-JUL-22,0,0,0
21712,8827,"16042411",01-JUL-22,0,0,0
4769,7323,"11786887",01-JUL-22,0,0,0
22068,8972,"16246539",01-JUL-22,0,0,0
3223,6378,"11389230",01-JUL-22,0,0,0
28373,11884,"17485317",01-JUL-22,187.88523544,0,187.88523544
20296,8188,"15300854",01-JUL-22,0,0,0
5131,7547,"11956334",01-JUL-22,144.89625149564,0,144.89625149564
2504,5722,"11328910",01-JUL-22,5358.962874389,4539.206542238,819.756332151
32481,12956,"21959341",01-JUL-22,9.447512947,0,9.447512947
21170,8551,"15376553",01-JUL-22,34.644119449,0,34.644119449
31581,12680,"20383743",01-JUL-22,22.7395014443,0,22.7395014443
19917,8068,"15072261",01-JUL-22,152.063665348,0,152.063665348
28602,11906,"17496212",01-JUL-22,8.909807985,0,8.909807985
21541,8727,"15809146",01-JUL-22,6.16374,0,6.16374
3045,6222,"11365729",01-JUL-22,0,0,0
4956,7435,"11831148",01-JUL-22,2899.569877907,2899.569877907,0
1542,3621,"11109187",01-JUL-22,0,0,0
233,2612,"10927823",01-JUL-22,5041.816248149,5041.816248149,0
2816,6021,"11343765",01-JUL-22,268.952749706,268.952749706,0
4022,6905,"11734966",01-JUL-22,0.227046631,0,0.227046631
22944,9242,"16763916",01-JUL-22,45.991407976,0,45.991407976
28372,11883,"17492004",01-JUL-22,84.117340674,0,84.117340674
2811,6009,"11345571",01-JUL-22,0,0,0
3829,6768,"11711491",01-JUL-22,176.334806859,176.334806859,0
2733,5929,"11332617",01-JUL-22,122.494573871,122.494573871,0
1925,4000,"11235447",01-JUL-22,0,0,0
4374,7109,"11764311",01-JUL-22,16.464858063,0,16.464858063
2566,5784,"11329783",01-JUL-22,0,0,0
2427,5631,"11310989",01-JUL-22,4.138494625,4.138494625,0
21496,8710,"15742284",01-JUL-22,0,0,0
20674,8367,"15344365",01-JUL-22,1232.269211411,0,1232.269211411
3430,6486,"11565465",01-JUL-22,49.789770249,49.789770249,0
31642,12692,"21032524",01-JUL-22,44.968253188,0,44.968253188
3503,6542,"11567067",01-JUL-22,0,0,0
1745,3823,"11168430",01-JUL-22,31.036818091,31.036818091,0
3710,6694,"11592586",01-JUL-22,22.45789676,0,22.45789676
21185,8561,"15376958",01-JUL-22,12.939525601,0,12.939525601
23349,9451,"17143781",01-JUL-22,0,0,0
30865,12497,"18452550",01-JUL-22,702.66425652,0,702.66425652
19355,7832,"12930266",01-JUL-22,40.976999043,40.976999043,0
19370,7844,"12324944",01-JUL-22,319.067405863,36.125621455,282.941784408
1910,3987,"11239856",01-JUL-22,0,0,0
23090,9303,"16936002",01-JUL-22,586.015571548,586.015571548,0
4521,7189,"11769660",01-JUL-22,33.43701645,0,33.43701645
22025,8962,"16222454",01-JUL-22,283.146365234,283.146365234,0
1875,3952,"11233752",01-JUL-22,0,0,0
22991,9273,"16805647",01-JUL-22,50.556876989,0,50.556876989
2879,6076,"11340503",01-JUL-22,33.96,33.96,0
30843,12492,"18394150",01-JUL-22,3.2545,0,3.2545
22787,9183,"16694926",01-JUL-22,0,0,0
2226,4304,"11274305",01-JUL-22,166.199541927,166.199541927,0
26058,11073,"17259709",01-JUL-22,51.718253561,0,51.718253561
3237,6390,"11389244",01-JUL-22,3.623084718,3.623084718,0
2279,5512,"11283147",01-JUL-22,28.771417987,28.771417987,0
5322,7683,"12324734",01-JUL-22,242.143213789,0,242.143213789
32000,12807,"21691314",01-JUL-22,12.1973,0,12.1973
25988,11022,"17249607",01-JUL-22,81.347407917,0,81.347407917
1864,3942,"11223636",01-JUL-22,0.006859297,0.006859297,0
1866,3944,"11223795",01-JUL-22,8.868123917,8.868123917,0
31553,12676,"20404522",01-JUL-22,5.239101883,0,5.239101883
1850,3925,"11219989",01-JUL-22,127.368382276,127.368382276,0
9976,7709,"12378267",01-JUL-22,140.776067747,140.776067747,0
3652,6652,"11586458",01-JUL-22,0.725238849,0.725238849,0
4479,7174,"11770305",01-JUL-22,1.236679578,1.236679578,0
3293,6430,"11384354",01-JUL-22,10.152,0,10.152
21425,8667,"15514407",01-JUL-22,102.489502941,102.489502941,0
23627,9615,"17211712",01-JUL-22,15.357071387,0,15.357071387
31787,12732,"21189642",01-JUL-22,0,0,0
3828,6767,"11711743",01-JUL-22,3.514949981,0,3.514949981
1023,3082,"11050121",01-JUL-22,0,0,0
1766,3844,"11173772",01-JUL-22,8.836787791,8.836787791,0
3588,6611,"11571828",01-JUL-22,14.881911834,0,14.881911834
2167,4245,"11273512",01-JUL-22,0,0,0
29761,12284,"18027862",01-JUL-22,9.365172263,0,9.365172263
3805,6746,"11643376",01-JUL-22,6.295105652,0,6.295105652
30363,12387,"18346202",01-JUL-22,0.101217736,0,0.101217736
2877,6074,"11340338",01-JUL-22,8.247741926,8.247741926,0
20850,8442,"15353888",01-JUL-22,104.592938325,0,104.592938325
2429,5632,"11312890",01-JUL-22,0,0,0
29908,12302,"18227640",01-JUL-22,0,0,0
32615,12974,"21965787",01-JUL-22,1.197240669,0,1.197240669
32450,12935,"21946313",01-JUL-22,4.058758698,0,4.058758698
32251,12886,"21939692",01-JUN-22,50.147318266,0,50.147318266
160,2544,"10921896",01-JUN-19,2.068398379005,0,2.068398379005
202,2581,"10918280",01-JUN-19,0.000000001317,0,0.000000001317
117,2516,"10912057",01-AUG-19,433.303430747,339.12982861,94.173602137
682,2762,"10985996",01-DEC-21,40.072809897,40.072809897,0
927,2987,"11019738",01-DEC-21,1385.949520829,1385.949520829,0
113,2512,"10910255",01-OCT-21,524.819098091,511.74624185,13.072856241
3973,6846,"11729000",01-OCT-21,72.628455028,0,72.628455028
664,2743,"10970574",01-JUL-19,0.00000000691425,0,0.00000000691425
241,2620,"10925943",01-JUL-19,0.00000000634058,0,0.00000000634058
836,2915,"11016369",01-AUG-19,0.000000001478769,0,0.000000001478769
264,2643,"10935881",01-AUG-19,72.4826111448275,0,72.4826111448275
628,2707,"10959607",01-AUG-19,1782.1839039875,513.2929758,1268.8909281875
826,2905,"11012809",01-AUG-19,16.19286130929269,0,16.19286130929269
21712,8827,"16042411",01-OCT-21,0,0,0
202,2581,"10918280",01-JUL-19,134.12099001460855,0,134.12099001460855
21870,8882,"16122782",01-JUN-22,113.535876703,113.535876703,0
681,2761,"10986004",01-SEP-19,2042.586682428967484,1627.94336936780185,414.643313061165634
708,2787,"10993482",01-SEP-19,108.865393450845011,0,108.865393450845011
955,3014,"11036126",01-SEP-19,4.812937892,0,4.812937892
818,2879,"11010582",01-SEP-19,6.394256705,0,6.394256705
633,2710,"10961661",01-AUG-19,0.00000000049,0,0.00000000049
117,2516,"10912057",01-OCT-19,433.303430744,91.420255156,341.883175588
113,2512,"10910255",01-OCT-19,184.031358292,0,184.031358292
669,2748,"10989660",01-OCT-19,68.203365062,0,68.203365062
807,2868,"11006432",01-OCT-19,11.448110231,0,11.448110231
818,2879,"11010582",01-OCT-19,16.029220747,0,16.029220747
3025,6200,"11361594",01-JUN-22,22.580381125,0,22.580381125
29712,12273,"17862291",01-JUN-22,75.967788907,0,75.967788907
29595,12240,"17794302",01-JUN-22,0,0,0
27025,11302,"17339993",01-JUN-22,0,0,0
2201,4280,"11269933",01-FEB-22,103.515581309,103.515581309,0
1263,3322,"11082231",01-OCT-19,0,0,0
22107,8987,"16274473",01-DEC-21,109.527123527,0,109.527123527
613,2682,"10949943",01-SEP-19,11.21744589,0,11.21744589
681,2761,"10986004",01-OCT-19,2523.074800955,2523.074800955,0
1006,3065,"11046033",01-SEP-19,147.934145577,0,147.934145577
864,2923,"11017584",01-SEP-19,14.546862162,0,14.546862162
668,2747,"10970594",01-SEP-19,3.17109678,0,3.17109678
1266,3325,"11082383",01-OCT-19,0,0,0
984,3043,"11033414",01-SEP-19,0.178832289,0,0.178832289
241,2620,"10925943",01-SEP-19,10.55428938,0,10.55428938
923,2982,"11019420",01-SEP-19,0.0000000500543,0,0.0000000500543
160,2544,"10921896",01-SEP-19,66.823719974,0,66.823719974
725,2805,"10999083",01-SEP-19,715.2828443335883,609.722692448437,105.5601518851513
1263,3322,"11082231",01-NOV-19,0,0,0
21555,8743,"15862391",01-FEB-22,115.678340743,0,115.678340743
904,2963,"11018963",01-NOV-19,53.121263717,0,53.121263717
2809,6007,"11339725",01-JUN-22,2329.861169682,0,2329.861169682
22207,9023,"16336454",01-JUN-22,311.700315836,0,311.700315836
640,2718,"10968185",01-OCT-19,247.706191292,0,247.706191292
788,2849,"11001532",01-OCT-19,233.485588848,0,233.485588848
1222,3281,"11080174",01-OCT-19,0,0,0
706,2785,"10984119",01-OCT-19,41.364583338,0,41.364583338
829,2908,"11015875",01-OCT-19,70.057078343,0,70.057078343
636,2713,"10973804",01-OCT-19,11.14486518,0,11.14486518
2245,5478,"11274790",01-JAN-22,4.7616,0,4.7616
1441,3520,"11107664",01-NOV-19,0,0,0
5157,7565,"11982548",01-JUN-22,26.782019069,0,26.782019069
1182,3241,"11076155",01-NOV-19,0.017604394,0,0.017604394
4302,7061,"11754171",01-JUN-22,25.013773027725,0,25.013773027725
21334,8618,"15412893",01-DEC-21,0,0,0
181,2560,"10918043",01-JAN-22,5787.477091625,5787.477091625,0
864,2923,"11017584",01-OCT-19,15.402749962,0,15.402749962
941,3000,"11020962",01-OCT-19,30.638975931,0,30.638975931
921,2980,"11019256",01-OCT-19,0,0,0
268,2647,"10939973",01-OCT-19,7.292175012,0,7.292175012
23869,9795,"17209396",01-JUN-22,32.284917718,0,32.284917718
264,2643,"10935881",01-OCT-19,111.136184197,0,111.136184197
1142,3198,"11071710",01-OCT-19,0,0,0
662,2741,"10974461",01-OCT-19,4033.1243824223856,786.200883132,3246.9234992903856
1333,3403,"11093636",01-DEC-21,1049.827315965,1049.827315965,0
3439,6494,"11565895",01-SEP-21,2494.3755988211,0,2494.3755988211
669,2748,"10989660",01-SEP-21,271.727304534,271.727304534,0
1263,3322,"11082231",01-SEP-21,0,0,0
1133,3191,"11069728",01-NOV-19,0,0,0
122,2521,"10915758",01-NOV-19,78.44858935,0,78.44858935
281,2660,"10941507",01-NOV-19,54.016331454,0,54.016331454
826,2905,"11012809",01-NOV-19,291.004775938,0,291.004775938
118,2517,"10915795",01-NOV-19,172.328889715,0,172.328889715
238,2617,"10927867",01-NOV-19,95.166939121,0,95.166939121
1063,3122,"11058150",01-NOV-19,0,0,0
1142,3198,"11071710",01-NOV-19,97.129206579,0,97.129206579
725,2805,"10999083",01-FEB-22,901.920064984,901.920064984,0
1384,3463,"11094418",01-NOV-19,0.792724428,0,0.792724428
21469,8701,"15680293",01-FEB-22,117.145142128,117.145142128,0
21469,8701,"15680293",01-MAR-22,129.696407356,43.580782042,86.115625314
1242,3301,"11080841",01-NOV-19,41.267721924521,0,41.267721924521
626,2705,"10961529",01-NOV-19,105.035638751,0,105.035638751
19612,7934,"12952373",01-JUN-22,524.834809462,416.343291623,108.491517839
1193,3252,"11077314",01-FEB-22,3660.326390138,3660.326390138,0
1278,3337,"11082895",01-NOV-19,0,0,0
22587,9097,"16577084",01-MAR-22,186.4977275546,100.5999695536,85.897758001
3828,6767,"11711743",01-DEC-21,6.859919378,0,6.859919378
829,2908,"11015875",01-NOV-19,81.097603688,0,81.097603688
674,2753,"10989974",01-NOV-19,11.39496089,0,11.39496089
1333,3403,"11093636",01-NOV-19,0,0,0
781,2842,"11000976",01-MAR-22,50.1028494104,50.1028494104,0
2863,6061,"11342132",01-SEP-21,0,0,0
1330,3400,"11095611",01-NOV-19,26.654890772,0,26.654890772
685,2765,"10990152",01-NOV-19,21.562344371,0,21.562344371
119,2518,"10910087",01-NOV-19,606.962538159,0,606.962538159
1125,3184,"11064517",01-NOV-19,448.619890813,25.70842429,422.911466523
160,2544,"10921896",01-NOV-19,92.779119836,0,92.779119836
725,2805,"10999083",01-NOV-19,1311.9387732368,1311.9387732368,0
1026,3085,"11052543",01-FEB-22,165.510831809,165.510831809,0
1267,3326,"11082483",01-OCT-21,178.634933883,21.180269433,157.45466445
1548,3627,"11111781",01-DEC-19,9.706944402,0,9.706944402
2573,5790,"11325671",01-JAN-22,588.470672724,588.470672724,0
115,2514,"10915720",01-JAN-22,2.00669448,2.00669448,0
1193,3252,"11077314",01-MAR-22,3452.591499213,3452.591499213,0
708,2787,"10993482",01-JAN-22,218.095460527,218.095460527,0
4075,6950,"11743183",01-JAN-22,56.823917316,56.823917316,0
1269,3328,"11082834",01-JAN-22,50.970488827,50.970488827,0
119,2518,"10910087",01-DEC-19,628.255456364,0,628.255456364
1365,3444,"11094143",01-DEC-19,304.203939949,0,304.203939949
222,2601,"10925509",01-NOV-19,144.532793806,0,144.532793806
951,3010,"11023834",01-NOV-19,12.95403656,0,12.95403656
950,3009,"11021449",01-NOV-19,183.150766656,0,183.150766656
1422,3501,"11095347",01-DEC-19,0,0,0
21535,8723,"15848329",01-MAY-22,90.4050360764,90.4050360764,0
5128,7545,"11964283",01-JAN-22,0,0,0
1560,3639,"11112067",01-DEC-19,7.393845498,0,7.393845498
3223,6378,"11389230",01-JAN-22,0,0,0
2863,6061,"11342132",01-JAN-22,0,0,0
21598,8765,"15877683",01-JUN-22,0,0,0
984,3043,"11033414",01-DEC-19,4.104485653,0,4.104485653
941,3000,"11020962",01-DEC-19,58.627331677,0,58.627331677
1023,3082,"11050121",01-DEC-19,0,0,0
1555,3634,"11115503",01-DEC-19,38.096747032,0,38.096747032
1105,3164,"11063832",01-DEC-19,76.990456751,0,76.990456751
669,2748,"10989660",01-JAN-22,269.969675245,269.969675245,0
26746,11223,"17302924",01-APR-22,83.27136048,0,83.27136048
1330,3400,"11095611",01-DEC-19,42.71236637,0,42.71236637
725,2805,"10999083",01-JAN-20,1784.894372775229,884.23150639457,900.662866380659
683,2763,"10986015",01-JAN-20,74.51457817,0,74.51457817
662,2741,"10974461",01-JAN-20,3002.42421766,3002.42421766,0
1125,3184,"11064517",01-JAN-20,660.931355,646.7342175,14.1971375
933,2993,"11020400",01-JAN-20,58.462884365,0,58.462884365
1241,3300,"11080613",01-JAN-20,18.698766,0,18.698766
5002,7447,"11856312",01-MAR-22,21.659888201,0,21.659888201
2669,5877,"11331862",01-MAR-22,2.908121966,0,2.908121966
264,2643,"10935881",01-MAR-22,137.707493975,137.707493975,0
1445,3524,"11107572",01-MAR-22,1269.909872217,1269.909872217,0
3170,6347,"11377018",01-MAR-22,163.9393292,163.9393292,0
1133,3191,"11069728",01-JAN-20,0,0,0
1555,3634,"11115503",01-JAN-20,92.293372815,0,92.293372815
1105,3164,"11063832",01-JAN-20,76.990456751,0,76.990456751
1481,3560,"11108427",01-JAN-20,295.115159111,0,295.115159111
238,2617,"10927867",01-JAN-20,50.973129097,0,50.973129097
237,2616,"10925808",01-JAN-20,16.790766778,0,16.790766778
1162,3221,"11072320",01-JAN-20,5.864705209,0,5.864705209
788,2849,"11001532",01-JAN-20,142.046850476,0,142.046850476
1192,3251,"11077382",01-JAN-20,270.205318507,0,270.205318507
640,2718,"10968185",01-JAN-20,533.702161153,361.715963053,171.9861981
1403,3482,"11098888",01-JAN-20,12.089861879,0,12.089861879
1274,3333,"11083044",01-JAN-20,8.565083279,0,8.565083279
1583,3662,"11117754",01-JAN-20,15.474144404,0,15.474144404
826,2905,"11012809",01-FEB-20,286.049495794,286.049495794,0
869,2928,"11018091",01-FEB-20,5413.266353841,5413.266353841,0
2368,5585,"11287076",01-JUN-22,364.408321691,364.408321691,0
1902,3980,"11232576",01-JUN-22,271.145932184,271.145932184,0
1125,3184,"11064517",01-FEB-20,760.3113175,0,760.3113175
1241,3300,"11080613",01-FEB-20,17.492394,0,17.492394
1278,3337,"11082895",01-FEB-20,14.756567611,0,14.756567611
1508,3587,"11110341",01-FEB-20,0,0,0
1273,3332,"11083041",01-FEB-20,141.868958912,114.486606217,27.382352695
227,2606,"10929767",01-FEB-20,17.809806662,0,17.809806662
1887,3962,"11234483",01-FEB-20,0,0,0
